
  68845829, $GNGGA,190725.40,4028.8906515,N,10650.3565138,W,4,18,0.8,2111.393,M,-12.180,M,1.4,0000*5B
  68846829, $GNGGA,190726.40,4028.8908696,N,10650.3567812,W,4,17,1.0,2111.367,M,-12.180,M,2.4,0000*53
  68847830, $GNGGA,190727.40,4028.8910176,N,10650.3570303,W,4,19,0.8,2111.457,M,-12.180,M,1.4,0000*5F
  68848830, $GNGGA,190728.40,4028.8911155,N,10650.3571799,W,4,19,0.8,2111.471,M,-12.180,M,2.4,0000*51
  68849829, $GNGGA,190729.40,4028.8913059,N,10650.3574812,W,4,17,1.0,2111.469,M,-12.180,M,1.4,0000*5B
  68850831, $GNGGA,190730.40,4028.8914379,N,10650.3577517,W,4,18,0.9,2111.517,M,-12.180,M,2.4,0000*52
  68851829, $GNGGA,190731.40,4028.8915394,N,10650.3579858,W,4,17,1.0,2111.563,M,-12.180,M,1.4,0000*5E
  68852829, $GNGGA,190732.40,4028.8916804,N,10650.3582333,W,4,19,0.8,2111.560,M,-12.180,M,2.4,0000*59
  68853829, $GNGGA,190733.40,4028.8917567,N,10650.3582911,W,4,17,1.0,2111.529,M,-12.180,M,1.4,0000*52
  68854828, $GNGGA,190734.40,4028.8916941,N,10650.3583135,W,4,18,0.8,2111.740,M,-12.180,M,2.4,0000*5B
  68855828, $GNGGA,190735.40,4028.8917549,N,10650.3584195,W,4,17,0.9,2111.769,M,-12.180,M,1.4,0000*54
  68856828, $GNGGA,190736.40,4028.8918474,N,10650.3583731,W,4,17,0.7,2111.724,M,-12.180,M,2.4,0000*5C
  68857829, $GNGGA,190737.40,4028.8919148,N,10650.3581501,W,4,19,0.7,2111.638,M,-12.180,M,1.4,0000*54
  68858828, $GNGGA,190738.40,4028.8918292,N,10650.3579164,W,4,18,0.7,2111.534,M,-12.180,M,2.4,0000*53
  68859828, $GNGGA,190739.40,4028.8916902,N,10650.3577635,W,4,17,0.8,2111.450,M,-12.180,M,1.4,0000*53
  68860830, $GNGGA,190740.40,4028.8916746,N,10650.3576164,W,4,19,0.7,2111.376,M,-12.180,M,2.4,0000*50
  68861828, $GNGGA,190741.40,4028.8917303,N,10650.3575049,W,4,16,1.2,2111.230,M,-12.180,M,1.4,0000*53
  68862829, $GNGGA,190742.40,4028.8917137,N,10650.3574980,W,4,16,1.2,2111.234,M,-12.180,M,2.4,0000*5F
  68863828, $GNGGA,190743.40,4028.8915843,N,10650.3572976,W,4,16,0.7,2111.232,M,-12.180,M,1.4,0000*58
  68864828, $GNGGA,190744.40,4028.8915317,N,10650.3571120,W,4,16,1.2,2111.154,M,-12.180,M,2.4,0000*59
  68865829, $GNGGA,190745.40,4028.8913715,N,10650.3567716,W,4,17,1.0,2111.107,M,-12.180,M,1.4,0000*5A
  68866827, $GNGGA,190746.40,4028.8911921,N,10650.3565061,W,4,16,1.0,2111.078,M,-12.180,M,2.4,0000*5C
  68867828, $GNGGA,190747.40,4028.8910123,N,10650.3561890,W,4,17,1.0,2110.967,M,-12.180,M,1.4,0000*50
  68868828, $GNGGA,190748.40,4028.8908851,N,10650.3558849,W,4,16,1.0,2110.841,M,-12.180,M,2.4,0000*53
  68869825, $GNGGA,190749.40,4028.8907267,N,10650.3557455,W,4,17,0.8,2110.888,M,-12.180,M,1.4,0000*52
  68870827, $GNGGA,190750.40,4028.8906050,N,10650.3554893,W,4,18,0.8,2110.838,M,-12.180,M,2.4,0000*5F
  68871827, $GNGGA,190751.40,4028.8902984,N,10650.3553205,W,4,18,0.8,2110.668,M,-12.180,M,1.4,0000*50
  68872826, $GNGGA,190752.40,4028.8901715,N,10650.3552522,W,4,18,0.8,2110.460,M,-12.180,M,2.4,0000*5C
