Line,Sample,Easting [m],Northing [m],Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn [mG],I_450Hz [ppm],Q_450Hz [ppm],I_1530Hz [ppm],Q_1530Hz [ppm],I_5310Hz [ppm],Q_5310Hz [ppm],I_18330Hz [ppm],Q_18330Hz [ppm],I_63030Hz [ppm],Q_63030Hz [ppm],Qsum [ppm]
1,8787,344111.62,4482815.96,0,0,4,2113.4,67482114.1,184442.1141,10.9,2.32E+02,7.60E+02,6.56E+02,5.27E+02,1.04E+03,1.08E+03,1.45E+03,2.71E+03,3.19E+03,7.78E+03,1.29E+04
1,8788,344111.66,4482815.94,0,0,4,2113.41,67482214.1,184442.2141,11.4,1.76E+02,7.26E+02,6.45E+02,5.21E+02,1.04E+03,1.01E+03,1.40E+03,2.62E+03,3.22E+03,7.60E+03,1.25E+04
1,8789,344111.7,4482815.92,0,0,4,2113.43,67482314.1,184442.3141,13.2,3.30E+02,6.49E+02,6.44E+02,5.82E+02,1.06E+03,9.78E+02,1.34E+03,2.61E+03,3.24E+03,7.46E+03,1.23E+04
1,8790,344111.74,4482815.9,0,0,4,2113.44,67482414.1,184442.4141,13.3,5.05E+02,5.89E+02,6.71E+02,6.09E+02,1.04E+03,9.66E+02,1.35E+03,2.68E+03,3.26E+03,7.34E+03,1.22E+04
1,8791,344111.77,4482815.85,0,0,4,2113.44,67482514.1,184442.5141,13.8,4.93E+02,6.43E+02,7.30E+02,6.26E+02,1.01E+03,9.83E+02,1.39E+03,2.63E+03,3.25E+03,7.26E+03,1.21E+04
1,8792,344111.8,4482815.81,0,0,4,2113.45,67482614.1,184442.6141,10.8,4.31E+02,6.49E+02,7.17E+02,5.78E+02,1.06E+03,1.01E+03,1.43E+03,2.58E+03,3.31E+03,7.24E+03,1.20E+04
1,8793,344111.84,4482815.77,0,0,4,2113.45,67482714.1,184442.7141,14.9,2.64E+02,5.07E+02,7.18E+02,5.60E+02,1.08E+03,1.00E+03,1.47E+03,2.58E+03,3.42E+03,7.24E+03,1.19E+04
1,8794,344111.87,4482815.72,0,0,4,2113.46,67482814.1,184442.8141,14.1,2.98E+02,5.40E+02,7.19E+02,5.89E+02,1.04E+03,9.38E+02,1.45E+03,2.59E+03,3.44E+03,7.24E+03,1.19E+04
1,8795,344111.9,4482815.68,0,0,4,2113.46,67482914.1,184442.9141,13.1,4.39E+02,5.31E+02,6.75E+02,5.93E+02,1.04E+03,9.13E+02,1.43E+03,2.58E+03,3.32E+03,7.23E+03,1.18E+04
1,8796,344111.94,4482815.63,0,0,4,2113.47,67483014.1,184443.0141,13,4.16E+02,5.06E+02,7.20E+02,5.75E+02,1.05E+03,9.81E+02,1.44E+03,2.58E+03,3.28E+03,7.14E+03,1.18E+04
1,8797,344111.97,4482815.59,0,0,4,2113.47,67483114.1,184443.1141,12.7,3.32E+02,5.22E+02,7.63E+02,6.25E+02,1.05E+03,1.04E+03,1.47E+03,2.55E+03,3.31E+03,7.02E+03,1.18E+04
1,8798,344112,4482815.54,0,0,4,2113.48,67483214.1,184443.2141,11.6,2.13E+02,6.68E+02,7.54E+02,6.11E+02,1.01E+03,1.06E+03,1.46E+03,2.49E+03,3.31E+03,6.83E+03,1.17E+04
1,8799,344112.03,4482815.5,0,0,4,2113.48,67483314.1,184443.3141,13.4,2.40E+02,6.10E+02,7.41E+02,5.85E+02,9.62E+02,1.07E+03,1.42E+03,2.46E+03,3.18E+03,6.75E+03,1.15E+04
1,8800,344112.07,4482815.46,0,0,4,2113.49,67483414.1,184443.4141,13.4,2.25E+02,4.31E+02,7.36E+02,6.95E+02,9.35E+02,1.01E+03,1.37E+03,2.41E+03,3.14E+03,6.79E+03,1.13E+04
1,8801,344112.11,4482815.45,0,0,4,2113.51,67483514.1,184443.5141,11.6,2.45E+02,5.41E+02,7.01E+02,7.29E+02,8.94E+02,9.64E+02,1.30E+03,2.35E+03,3.14E+03,6.80E+03,1.14E+04
1,8802,344112.15,4482815.43,0,0,4,2113.53,67483614.1,184443.6141,12,2.37E+02,5.75E+02,6.43E+02,5.94E+02,8.86E+02,9.64E+02,1.23E+03,2.34E+03,3.11E+03,6.65E+03,1.11E+04
1,8803,344112.2,4482815.42,0,0,4,2113.54,67483714.1,184443.7141,10.6,2.38E+02,5.90E+02,6.37E+02,5.34E+02,9.25E+02,9.22E+02,1.22E+03,2.30E+03,3.05E+03,6.49E+03,1.08E+04
1,8804,344112.24,4482815.41,0,0,4,2113.56,67483814.1,184443.8141,8.2,3.10E+02,6.41E+02,6.07E+02,5.59E+02,8.89E+02,8.86E+02,1.21E+03,2.26E+03,2.91E+03,6.44E+03,1.08E+04
1,8805,344112.28,4482815.39,0,0,4,2113.58,67483914.1,184443.9141,9,2.29E+02,6.83E+02,5.67E+02,5.16E+02,7.75E+02,8.96E+02,1.24E+03,2.25E+03,2.74E+03,6.39E+03,1.07E+04
1,8806,344112.33,4482815.38,0,0,4,2113.59,67484014.1,184444.0141,9.6,1.16E+02,7.78E+02,5.95E+02,5.39E+02,8.13E+02,8.54E+02,1.23E+03,2.27E+03,2.77E+03,6.36E+03,1.08E+04
1,8807,344112.37,4482815.37,0,0,4,2113.61,67484114.1,184444.1141,9.7,6.45E+01,7.94E+02,6.64E+02,6.18E+02,9.10E+02,8.46E+02,1.21E+03,2.27E+03,2.81E+03,6.35E+03,1.09E+04
1,8808,344112.41,4482815.35,0,0,4,2113.63,67484214.1,184444.2141,11.1,1.01E+02,7.51E+02,6.31E+02,6.07E+02,9.26E+02,8.84E+02,1.27E+03,2.27E+03,2.84E+03,6.49E+03,1.10E+04
1,8809,344112.46,4482815.34,0,0,4,2113.65,67484314.1,184444.3141,13.1,1.83E+02,6.70E+02,5.87E+02,5.48E+02,9.48E+02,9.15E+02,1.30E+03,2.29E+03,2.97E+03,6.62E+03,1.10E+04
1,8810,344112.5,4482815.33,0,0,4,2113.66,67484414.1,184444.4141,15,3.32E+02,5.13E+02,6.15E+02,6.04E+02,9.66E+02,9.45E+02,1.32E+03,2.37E+03,3.12E+03,6.75E+03,1.12E+04
1,8811,344112.51,4482815.32,0,0,4,2113.66,67484514.1,184444.5141,12.4,3.93E+02,4.12E+02,6.82E+02,6.45E+02,9.66E+02,8.49E+02,1.33E+03,2.42E+03,3.16E+03,6.78E+03,1.11E+04
1,8812,344112.52,4482815.31,0,0,4,2113.67,67484614.1,184444.6141,11.3,3.01E+02,4.92E+02,7.03E+02,6.30E+02,9.48E+02,8.44E+02,1.33E+03,2.40E+03,3.06E+03,6.63E+03,1.10E+04
1,8813,344112.53,4482815.3,0,0,4,2113.67,67484714.1,184444.7141,10.9,2.59E+02,6.58E+02,6.40E+02,6.29E+02,9.44E+02,9.14E+02,1.35E+03,2.33E+03,2.95E+03,6.44E+03,1.10E+04
1,8814,344112.55,4482815.29,0,0,4,2113.68,67484814.1,184444.8141,10.9,2.27E+02,6.40E+02,5.92E+02,6.23E+02,9.14E+02,9.62E+02,1.27E+03,2.26E+03,3.04E+03,6.31E+03,1.08E+04
1,8815,344112.56,4482815.28,0,0,4,2113.68,67484914.1,184444.9141,11,2.71E+02,5.75E+02,5.90E+02,5.82E+02,8.95E+02,9.59E+02,1.21E+03,2.24E+03,3.07E+03,6.23E+03,1.06E+04
1,8816,344112.57,4482815.27,0,0,4,2113.69,67485014.1,184445.0141,10,1.94E+02,6.09E+02,6.29E+02,5.65E+02,8.73E+02,9.24E+02,1.23E+03,2.23E+03,3.02E+03,6.24E+03,1.06E+04
1,8817,344112.59,4482815.26,0,0,4,2113.69,67485114.1,184445.1141,11,8.83E+01,6.59E+02,7.26E+02,5.58E+02,8.53E+02,9.25E+02,1.27E+03,2.27E+03,2.96E+03,6.31E+03,1.07E+04
1,8818,344112.6,4482815.25,0,0,4,2113.69,67485214.1,184445.2141,10.6,1.57E+02,5.88E+02,7.26E+02,5.57E+02,8.67E+02,9.10E+02,1.27E+03,2.30E+03,2.90E+03,6.39E+03,1.07E+04
1,8819,344112.61,4482815.24,0,0,4,2113.7,67485314.1,184445.3141,10.9,2.22E+02,5.76E+02,6.66E+02,5.49E+02,9.04E+02,8.76E+02,1.22E+03,2.32E+03,2.83E+03,6.42E+03,1.07E+04
1,8820,344112.63,4482815.23,0,0,4,2113.7,67485414.1,184445.4141,11.3,2.15E+02,6.59E+02,6.30E+02,5.41E+02,8.88E+02,9.19E+02,1.21E+03,2.36E+03,2.84E+03,6.39E+03,1.09E+04
1,8821,344112.65,4482815.21,0,0,4,2113.69,67485514.1,184445.5141,12.3,1.96E+02,6.87E+02,6.84E+02,5.37E+02,8.56E+02,9.38E+02,1.24E+03,2.34E+03,2.85E+03,6.37E+03,1.09E+04
1,8822,344112.68,4482815.18,0,0,4,2113.69,67485614.1,184445.6141,11.3,1.96E+02,6.10E+02,6.84E+02,5.35E+02,8.81E+02,9.57E+02,1.33E+03,2.29E+03,2.86E+03,6.36E+03,1.07E+04
1,8823,344112.7,4482815.15,0,0,4,2113.68,67485714.1,184445.7141,11.5,2.14E+02,5.05E+02,6.23E+02,5.35E+02,9.03E+02,9.31E+02,1.30E+03,2.25E+03,2.89E+03,6.30E+03,1.05E+04
1,8824,344112.73,4482815.12,0,0,4,2113.67,67485814.1,184445.8141,10.5,1.58E+02,4.57E+02,5.74E+02,5.19E+02,8.86E+02,8.84E+02,1.20E+03,2.24E+03,2.92E+03,6.23E+03,1.03E+04
1,8825,344112.75,4482815.1,0,0,4,2113.66,67485914.1,184445.9141,10.3,1.72E+02,4.90E+02,5.31E+02,5.19E+02,8.73E+02,8.14E+02,1.21E+03,2.25E+03,2.88E+03,6.13E+03,1.02E+04
1,8826,344112.78,4482815.07,0,0,4,2113.65,67486014.1,184446.0141,10.5,1.67E+02,6.14E+02,5.43E+02,5.57E+02,8.77E+02,8.39E+02,1.25E+03,2.23E+03,2.86E+03,6.11E+03,1.04E+04
1,8827,344112.81,4482815.04,0,0,4,2113.65,67486114.1,184446.1141,10.5,1.08E+02,6.73E+02,5.83E+02,5.65E+02,9.01E+02,9.34E+02,1.32E+03,2.23E+03,2.85E+03,6.22E+03,1.06E+04
1,8828,344112.83,4482815.02,0,0,4,2113.64,67486214.1,184446.2141,10.4,1.63E+02,7.19E+02,6.49E+02,5.83E+02,8.84E+02,9.51E+02,1.28E+03,2.20E+03,2.80E+03,6.29E+03,1.07E+04
1,8829,344112.86,4482814.99,0,0,4,2113.63,67486314.1,184446.3141,10.2,2.46E+02,7.05E+02,6.59E+02,6.13E+02,8.45E+02,9.71E+02,1.17E+03,2.17E+03,2.76E+03,6.40E+03,1.09E+04
1,8830,344112.88,4482814.96,0,0,4,2113.63,67486414.1,184446.4141,10.1,2.60E+02,5.70E+02,6.39E+02,5.92E+02,8.61E+02,9.73E+02,1.13E+03,2.24E+03,2.72E+03,6.44E+03,1.08E+04
1,8831,344112.9,4482814.96,0,0,4,2113.65,67486514.1,184446.5141,10.7,2.55E+02,6.10E+02,6.09E+02,5.16E+02,9.12E+02,8.75E+02,1.15E+03,2.25E+03,2.78E+03,6.49E+03,1.07E+04
1,8832,344112.93,4482814.95,0,0,4,2113.66,67486614.1,184446.6141,10,1.84E+02,7.91E+02,5.57E+02,4.88E+02,9.57E+02,8.22E+02,1.18E+03,2.25E+03,2.86E+03,6.51E+03,1.09E+04
1,8833,344112.95,4482814.95,0,0,4,2113.68,67486714.1,184446.7141,10.6,1.14E+02,7.13E+02,5.33E+02,4.93E+02,9.40E+02,8.62E+02,1.21E+03,2.32E+03,2.82E+03,6.51E+03,1.09E+04
1,8834,344112.97,4482814.94,0,0,4,2113.7,67486814.1,184446.8141,10.3,1.86E+02,4.30E+02,5.37E+02,5.10E+02,8.85E+02,9.59E+02,1.24E+03,2.29E+03,2.82E+03,6.56E+03,1.07E+04
1,8835,344112.99,4482814.94,0,0,4,2113.72,67486914.1,184446.9141,10.7,2.08E+02,4.70E+02,5.56E+02,5.70E+02,8.98E+02,9.65E+02,1.31E+03,2.25E+03,2.87E+03,6.59E+03,1.08E+04
1,8836,344113.02,4482814.93,0,0,4,2113.73,67487014.1,184447.0141,9.2,1.83E+02,6.20E+02,5.70E+02,6.28E+02,9.22E+02,8.89E+02,1.36E+03,2.28E+03,2.91E+03,6.62E+03,1.10E+04
1,8837,344113.04,4482814.92,0,0,4,2113.75,67487114.1,184447.1141,10.1,1.75E+02,6.37E+02,5.57E+02,6.14E+02,9.00E+02,9.26E+02,1.40E+03,2.28E+03,2.89E+03,6.48E+03,1.09E+04
1,8838,344113.06,4482814.92,0,0,4,2113.77,67487214.1,184447.2141,10.2,1.72E+02,6.44E+02,5.15E+02,5.78E+02,8.89E+02,1.02E+03,1.39E+03,2.25E+03,2.84E+03,6.30E+03,1.08E+04
1,8839,344113.08,4482814.91,0,0,4,2113.79,67487314.1,184447.3141,10.7,1.89E+02,6.46E+02,5.09E+02,5.71E+02,8.84E+02,1.00E+03,1.35E+03,2.25E+03,2.80E+03,6.28E+03,1.07E+04
1,8840,344113.11,4482814.91,0,0,4,2113.8,67487414.1,184447.4141,10.9,2.89E+02,6.23E+02,5.33E+02,5.43E+02,8.99E+02,9.66E+02,1.35E+03,2.23E+03,2.89E+03,6.22E+03,1.06E+04
1,8841,344113.14,4482814.9,0,0,4,2113.81,67487514.1,184447.5141,11,3.33E+02,6.67E+02,5.43E+02,5.54E+02,9.00E+02,9.41E+02,1.30E+03,2.24E+03,2.99E+03,6.11E+03,1.05E+04
1,8842,344113.18,4482814.89,0,0,4,2113.81,67487614.1,184447.6141,12.2,3.08E+02,7.21E+02,5.56E+02,6.26E+02,9.08E+02,8.67E+02,1.25E+03,2.22E+03,3.02E+03,6.08E+03,1.05E+04
1,8843,344113.22,4482814.89,0,0,4,2113.81,67487714.1,184447.7141,11.3,3.44E+02,6.26E+02,6.11E+02,6.23E+02,8.85E+02,8.41E+02,1.28E+03,2.15E+03,3.04E+03,6.10E+03,1.03E+04
1,8844,344113.25,4482814.88,0,0,4,2113.81,67487814.1,184447.8141,9.9,3.38E+02,5.75E+02,6.21E+02,5.58E+02,8.63E+02,8.85E+02,1.34E+03,2.19E+03,2.95E+03,6.12E+03,1.03E+04
1,8845,344113.29,4482814.87,0,0,4,2113.81,67487914.1,184447.9141,10.8,2.24E+02,6.95E+02,5.65E+02,5.00E+02,8.75E+02,8.78E+02,1.31E+03,2.27E+03,2.92E+03,6.21E+03,1.06E+04
1,8846,344113.33,4482814.86,0,0,4,2113.81,67488014.1,184448.0141,10.2,1.98E+02,7.32E+02,5.24E+02,5.14E+02,8.78E+02,8.53E+02,1.27E+03,2.30E+03,2.94E+03,6.28E+03,1.07E+04
1,8847,344113.36,4482814.86,0,0,4,2113.81,67488114.1,184448.1141,10.4,1.96E+02,7.04E+02,5.38E+02,5.58E+02,9.20E+02,8.97E+02,1.30E+03,2.30E+03,2.94E+03,6.32E+03,1.08E+04
1,8848,344113.4,4482814.85,0,0,4,2113.81,67488214.1,184448.2141,9.5,1.64E+02,8.34E+02,5.52E+02,5.82E+02,9.06E+02,9.28E+02,1.32E+03,2.25E+03,2.90E+03,6.42E+03,1.10E+04
1,8849,344113.44,4482814.84,0,0,4,2113.81,67488314.1,184448.3141,11.9,1.60E+02,8.70E+02,5.42E+02,5.93E+02,8.80E+02,8.96E+02,1.27E+03,2.24E+03,2.95E+03,6.48E+03,1.11E+04
1,8850,344113.47,4482814.84,0,0,4,2113.82,67488414.1,184448.4141,11.5,2.43E+02,7.24E+02,5.85E+02,6.03E+02,8.75E+02,8.57E+02,1.27E+03,2.31E+03,3.08E+03,6.47E+03,1.10E+04
1,8851,344113.5,4482814.83,0,0,4,2113.82,67488514.1,184448.5141,12.1,3.25E+02,6.93E+02,5.78E+02,6.24E+02,8.58E+02,8.74E+02,1.31E+03,2.31E+03,3.14E+03,6.50E+03,1.10E+04
1,8852,344113.52,4482814.83,0,0,4,2113.83,67488614.1,184448.6141,11.1,3.08E+02,6.35E+02,5.91E+02,6.31E+02,9.08E+02,9.45E+02,1.31E+03,2.32E+03,3.11E+03,6.52E+03,1.10E+04
1,8853,344113.55,4482814.82,0,0,4,2113.83,67488714.1,184448.7141,11.4,2.68E+02,5.74E+02,6.24E+02,6.09E+02,9.62E+02,1.02E+03,1.33E+03,2.39E+03,3.06E+03,6.48E+03,1.11E+04
1,8854,344113.57,4482814.81,0,0,4,2113.84,67488814.1,184448.8141,11.2,2.31E+02,6.26E+02,6.49E+02,5.90E+02,9.31E+02,1.01E+03,1.32E+03,2.40E+03,3.03E+03,6.48E+03,1.11E+04
1,8855,344113.59,4482814.81,0,0,4,2113.84,67488914.1,184448.9141,11.9,2.70E+02,6.74E+02,6.72E+02,6.17E+02,9.02E+02,1.02E+03,1.27E+03,2.39E+03,3.08E+03,6.53E+03,1.12E+04
1,8856,344113.62,4482814.8,0,0,4,2113.85,67489014.1,184449.0141,11.6,3.29E+02,8.14E+02,6.32E+02,6.43E+02,8.87E+02,1.04E+03,1.33E+03,2.38E+03,3.04E+03,6.49E+03,1.14E+04
1,8857,344113.64,4482814.8,0,0,4,2113.85,67489114.1,184449.1141,11.8,3.26E+02,8.54E+02,6.29E+02,6.28E+02,9.55E+02,9.97E+02,1.41E+03,2.34E+03,3.02E+03,6.38E+03,1.12E+04
1,8858,344113.67,4482814.79,0,0,4,2113.86,67489214.1,184449.2141,11.4,2.78E+02,6.65E+02,6.89E+02,5.71E+02,9.97E+02,9.04E+02,1.39E+03,2.29E+03,3.08E+03,6.43E+03,1.09E+04
1,8859,344113.69,4482814.78,0,0,4,2113.86,67489314.1,184449.3141,11.3,2.70E+02,6.12E+02,6.96E+02,5.50E+02,9.72E+02,8.92E+02,1.41E+03,2.31E+03,3.04E+03,6.51E+03,1.09E+04
1,8860,344113.72,4482814.77,0,0,4,2113.87,67489414.1,184449.4141,11.5,1.54E+02,6.43E+02,6.55E+02,5.81E+02,9.77E+02,9.07E+02,1.38E+03,2.33E+03,3.02E+03,6.51E+03,1.10E+04
1,8861,344113.75,4482814.74,0,0,4,2113.88,67489514.1,184449.5141,11.3,9.44E+01,6.56E+02,6.44E+02,6.36E+02,9.85E+02,9.30E+02,1.37E+03,2.37E+03,3.04E+03,6.44E+03,1.10E+04
1,8862,344113.77,4482814.71,0,0,4,2113.89,67489614.1,184449.6141,11.7,1.46E+02,6.57E+02,6.43E+02,6.18E+02,9.64E+02,9.38E+02,1.39E+03,2.41E+03,3.09E+03,6.39E+03,1.10E+04
1,8863,344113.8,4482814.68,0,0,4,2113.9,67489714.1,184449.7141,12.4,1.90E+02,6.98E+02,6.45E+02,5.96E+02,9.07E+02,9.37E+02,1.35E+03,2.38E+03,3.17E+03,6.46E+03,1.11E+04
1,8864,344113.83,4482814.65,0,0,4,2113.91,67489814.1,184449.8141,12,2.79E+02,6.21E+02,6.26E+02,6.05E+02,8.77E+02,9.04E+02,1.38E+03,2.40E+03,3.26E+03,6.53E+03,1.11E+04
1,8865,344113.86,4482814.61,0,0,4,2113.92,67489914.1,184449.9141,11,3.55E+02,5.90E+02,6.06E+02,6.23E+02,9.06E+02,8.96E+02,1.42E+03,2.40E+03,3.20E+03,6.54E+03,1.10E+04
1,8866,344113.89,4482814.58,0,0,4,2113.93,67490014.1,184450.0141,11.3,2.90E+02,6.58E+02,6.27E+02,6.33E+02,9.40E+02,9.58E+02,1.35E+03,2.29E+03,3.07E+03,6.45E+03,1.10E+04
1,8867,344113.91,4482814.55,0,0,4,2113.94,67490114.1,184450.1141,11,2.87E+02,6.45E+02,6.42E+02,6.22E+02,9.55E+02,9.66E+02,1.34E+03,2.24E+03,3.08E+03,6.31E+03,1.08E+04
1,8868,344113.94,4482814.52,0,0,4,2113.95,67490214.1,184450.2141,10,3.06E+02,5.93E+02,6.05E+02,5.76E+02,9.43E+02,9.55E+02,1.40E+03,2.27E+03,3.05E+03,6.22E+03,1.06E+04
1,8869,344113.97,4482814.49,0,0,4,2113.96,67490314.1,184450.3141,11.4,2.78E+02,6.01E+02,6.18E+02,5.42E+02,9.43E+02,9.12E+02,1.33E+03,2.27E+03,2.93E+03,6.15E+03,1.05E+04
1,8870,344114,4482814.45,0,0,4,2113.97,67490414.1,184450.4141,12.6,3.07E+02,5.48E+02,6.31E+02,5.62E+02,9.43E+02,8.41E+02,1.27E+03,2.25E+03,3.05E+03,6.08E+03,1.03E+04
1,8871,344114.03,4482814.42,0,0,4,2113.96,67490514.1,184450.5141,10.8,3.18E+02,4.53E+02,6.40E+02,5.63E+02,9.45E+02,8.32E+02,1.31E+03,2.27E+03,3.11E+03,6.00E+03,1.01E+04
1,8872,344114.05,4482814.38,0,0,4,2113.95,67490614.1,184450.6141,10.6,2.28E+02,5.11E+02,6.56E+02,5.79E+02,9.33E+02,8.90E+02,1.33E+03,2.24E+03,2.88E+03,6.01E+03,1.02E+04
1,8873,344114.08,4482814.34,0,0,4,2113.94,67490714.1,184450.7141,10.8,1.68E+02,6.64E+02,6.65E+02,6.07E+02,8.93E+02,9.08E+02,1.27E+03,2.15E+03,2.74E+03,5.94E+03,1.03E+04
1,8874,344114.11,4482814.3,0,0,4,2113.93,67490814.1,184450.8141,10.3,1.69E+02,6.91E+02,6.87E+02,6.19E+02,8.74E+02,9.09E+02,1.20E+03,2.09E+03,2.79E+03,5.86E+03,1.02E+04
1,8875,344114.14,4482814.27,0,0,4,2113.92,67490914.1,184450.9141,9.9,2.62E+02,6.82E+02,6.86E+02,6.68E+02,9.48E+02,9.20E+02,1.20E+03,2.11E+03,2.90E+03,5.82E+03,1.02E+04
1,8876,344114.17,4482814.23,0,0,4,2113.91,67491014.1,184451.0141,11.2,2.67E+02,7.45E+02,6.22E+02,6.70E+02,9.07E+02,8.96E+02,1.26E+03,2.16E+03,2.91E+03,5.80E+03,1.03E+04
1,8877,344114.19,4482814.19,0,0,4,2113.9,67491114.1,184451.1141,10.9,2.97E+02,7.55E+02,5.71E+02,6.53E+02,8.56E+02,8.31E+02,1.29E+03,2.22E+03,2.90E+03,5.84E+03,1.03E+04
1,8878,344114.22,4482814.16,0,0,4,2113.89,67491214.1,184451.2141,11.4,4.66E+02,5.94E+02,6.32E+02,6.14E+02,9.05E+02,8.44E+02,1.28E+03,2.26E+03,2.97E+03,5.99E+03,1.03E+04
1,8879,344114.25,4482814.12,0,0,4,2113.88,67491314.1,184451.3141,11.1,4.48E+02,5.92E+02,6.68E+02,5.98E+02,9.19E+02,9.14E+02,1.30E+03,2.30E+03,2.96E+03,6.08E+03,1.05E+04
1,8880,344114.28,4482814.09,0,0,4,2113.87,67491414.1,184451.4141,10.2,3.69E+02,6.12E+02,6.62E+02,6.45E+02,9.31E+02,9.26E+02,1.32E+03,2.29E+03,2.94E+03,6.09E+03,1.06E+04
1,8881,344114.34,4482814.07,0,0,4,2113.85,67491514.1,184451.5141,10,2.11E+02,7.56E+02,6.24E+02,6.49E+02,9.08E+02,9.01E+02,1.30E+03,2.26E+03,2.88E+03,6.11E+03,1.07E+04
1,8882,344114.39,4482814.05,0,0,4,2113.84,67491614.1,184451.6141,10.2,1.20E+02,8.11E+02,5.73E+02,6.04E+02,8.73E+02,9.06E+02,1.26E+03,2.26E+03,2.80E+03,6.10E+03,1.07E+04
1,8883,344114.45,4482814.03,0,0,4,2113.82,67491714.1,184451.7141,9.8,1.98E+02,6.53E+02,6.00E+02,5.93E+02,9.06E+02,9.28E+02,1.24E+03,2.26E+03,2.81E+03,6.08E+03,1.05E+04
1,8884,344114.5,4482814.01,0,0,4,2113.81,67491814.1,184451.8141,9.9,1.92E+02,6.65E+02,6.44E+02,6.28E+02,9.38E+02,8.94E+02,1.26E+03,2.18E+03,2.93E+03,6.09E+03,1.05E+04
1,8885,344114.56,4482813.99,0,0,4,2113.79,67491914.1,184451.9141,9.7,1.69E+02,7.33E+02,6.52E+02,6.54E+02,9.43E+02,8.58E+02,1.29E+03,2.14E+03,2.96E+03,6.11E+03,1.05E+04
1,8886,344114.61,4482813.97,0,0,4,2113.78,67492014.1,184452.0141,9.8,1.26E+02,6.48E+02,6.37E+02,6.45E+02,9.38E+02,8.81E+02,1.30E+03,2.18E+03,2.93E+03,6.09E+03,1.04E+04
1,8887,344114.66,4482813.95,0,0,4,2113.76,67492114.1,184452.1141,9.8,3.20E+01,6.45E+02,5.97E+02,6.11E+02,9.31E+02,9.11E+02,1.34E+03,2.20E+03,3.05E+03,6.13E+03,1.05E+04
1,8888,344114.72,4482813.94,0,0,4,2113.75,67492214.1,184452.2141,10.1,7.91E+01,7.58E+02,6.25E+02,5.77E+02,9.28E+02,9.83E+02,1.39E+03,2.23E+03,3.13E+03,6.22E+03,1.08E+04
1,8889,344114.77,4482813.92,0,0,4,2113.73,67492314.1,184452.3141,9.9,1.76E+02,7.15E+02,6.41E+02,5.67E+02,9.12E+02,9.93E+02,1.29E+03,2.25E+03,3.08E+03,6.36E+03,1.09E+04
1,8890,344114.83,4482813.9,0,0,4,2113.72,67492414.1,184452.4141,10.1,2.40E+02,5.81E+02,6.36E+02,5.95E+02,8.96E+02,8.62E+02,1.26E+03,2.28E+03,3.09E+03,6.47E+03,1.08E+04
1,8891,344114.87,4482813.88,0,0,4,2113.72,67492514.1,184452.5141,10.1,2.74E+02,4.82E+02,6.43E+02,6.19E+02,8.82E+02,8.27E+02,1.31E+03,2.35E+03,3.10E+03,6.53E+03,1.08E+04
1,8892,344114.91,4482813.87,0,0,4,2113.71,67492614.1,184452.6141,10.1,2.24E+02,4.39E+02,6.51E+02,6.25E+02,8.95E+02,8.86E+02,1.31E+03,2.42E+03,3.10E+03,6.61E+03,1.10E+04
1,8893,344114.95,4482813.85,0,0,4,2113.71,67492714.1,184452.7141,11.4,1.40E+02,5.22E+02,6.35E+02,6.15E+02,9.19E+02,9.77E+02,1.35E+03,2.45E+03,3.12E+03,6.76E+03,1.13E+04
1,8894,344114.99,4482813.83,0,0,4,2113.71,67492814.1,184452.8141,11,2.22E+02,5.01E+02,6.63E+02,6.28E+02,9.06E+02,1.02E+03,1.42E+03,2.50E+03,3.22E+03,6.97E+03,1.16E+04
1,8895,344115.04,4482813.82,0,0,4,2113.7,67492914.1,184452.9141,10,2.74E+02,3.92E+02,7.51E+02,6.44E+02,9.70E+02,1.05E+03,1.42E+03,2.57E+03,3.36E+03,7.11E+03,1.18E+04
1,8896,344115.08,4482813.8,0,0,4,2113.7,67493014.1,184453.0141,10.9,1.81E+02,5.89E+02,7.65E+02,6.28E+02,9.84E+02,1.05E+03,1.41E+03,2.50E+03,3.40E+03,7.17E+03,1.19E+04
1,8897,344115.12,4482813.78,0,0,4,2113.7,67493114.1,184453.1141,10.8,2.08E+02,7.47E+02,7.22E+02,6.45E+02,9.24E+02,1.04E+03,1.48E+03,2.49E+03,3.40E+03,7.26E+03,1.22E+04
1,8898,344115.16,4482813.77,0,0,4,2113.69,67493214.1,184453.2141,11,2.17E+02,7.00E+02,7.13E+02,7.25E+02,9.63E+02,1.02E+03,1.55E+03,2.55E+03,3.42E+03,7.33E+03,1.23E+04
1,8899,344115.2,4482813.75,0,0,4,2113.69,67493314.1,184453.3141,11,2.83E+02,7.01E+02,7.47E+02,7.10E+02,1.05E+03,1.03E+03,1.56E+03,2.60E+03,3.44E+03,7.46E+03,1.25E+04
1,8900,344115.24,4482813.73,0,0,4,2113.69,67493414.1,184453.4141,10.8,4.29E+02,7.75E+02,7.85E+02,6.80E+02,1.15E+03,1.07E+03,1.61E+03,2.64E+03,3.59E+03,7.57E+03,1.27E+04
1,8901,344115.27,4482813.71,0,0,4,2113.68,67493514.1,184453.5141,10.4,4.87E+02,6.83E+02,8.66E+02,6.44E+02,1.20E+03,1.09E+03,1.64E+03,2.67E+03,3.65E+03,7.59E+03,1.27E+04
