,Unnamed: 0,x,y,elevation,ssssHCP1.6f450h0.15,HCP1.6f1530h0.15,HCP1.6f5310h0.15,HCP1.6f18330h0.15,HCP1.6f63030h0.15
9470,9470,344120.14,4482809.99,2112.82,284.5260669,106.1896086,49.93908386,40.70138416,34.22232288
9475,9475,344120.56,4482809.66,2112.79,369.8399108,92.47937896,52.54784198,41.02526786,34.85025541
9481,9481,344121.04,4482809.28,2112.77,355.3277621,99.20515198,51.42980278,40.37750047,33.28042409
9486,9486,344121.45,4482808.95,2112.75,302.1165502,91.31530286,51.05712305,38.43419831,32.02455903
9491,9491,344121.88,4482808.59,2112.74,266.4958216,89.7632014,48.44836494,36.92274107,30.89428047
9496,9496,344122.3,4482808.27,2112.72,416.0149294,96.6183162,52.17516225,37.0307023,29.9837783
9501,9501,344122.73,4482808.04,2112.71,188.218171,95.4542401,52.54784198,35.6272063,28.94768963
9506,9506,344123.15,4482807.78,2112.69,318.3877472,92.47937896,49.1937244,35.3033226,27.91160095
9511,9511,344123.51,4482807.41,2112.69,330.2613234,94.41950579,48.82104467,33.68390414,27.12668529
9516,9516,344123.88,4482807.06,2112.68,288.4839256,98.29975946,48.07568521,34.65555522,26.68713252
9521,9521,344124.28,4482806.8,2112.64,241.869145,97.7823923,51.80248251,34.54759399,27.34646168
9526,9526,344124.68,4482806.54,2112.61,180.7422156,99.46383556,51.05712305,36.27497369,28.66511999
9531,9531,344125.04,4482806.25,2112.59,168.8686394,95.58358189,55.90195955,37.67846969,29.79539854
9536,9536,344125.4,4482805.98,2112.57,258.5801041,115.7609009,53.29320144,38.65012077,30.83148722
9541,9541,344125.77,4482805.72,2112.52,376.436342,108.7764443,58.88339739,39.40584939,31.71059276
9546,9546,344126.12,4482805.47,2112.48,461.7501859,114.8555084,57.7653582,39.72973308,31.3966265
9551,9551,344126.44,4482805.23,2112.45,247.14629,97.65305051,62.98287442,39.94565555,31.11405686
9556,9556,344126.75,4482805,2112.42,375.1170558,101.4039624,66.336992,41.78099648,32.33852529
9561,9561,344127,4482804.82,2112.37,310.0322677,117.571686,68.94575011,43.9402211,33.59439035
9566,9566,344127.25,4482804.65,2112.34,292.0020223,129.3417888,70.80914876,46.20740696,35.7921542
9571,9571,344127.45,4482804.49,2112.33,385.2315836,125.7202187,77.89006364,47.50294173,37.04801926
9576,9576,344127.65,4482804.37,2112.32,409.4184981,121.1932561,78.26274337,47.93478666,37.67595179
9610,9610,344127.93,4482805.05,2112.53,363.2434796,113.9501159,61.4921555,37.89439215,28.75930987
9615,9615,344127.8,4482805.12,2112.54,370.2796729,125.0735097,60.37411631,35.95108999,27.50344481
9620,9620,344127.5,4482805.24,2112.54,357.5265725,103.473431,56.27463928,36.05905122,27.50344481
9625,9625,344127.2,4482805.37,2112.53,224.7184238,104.8961907,60.37411631,36.49089615,27.28366842
9630,9630,344127.05,4482805.61,2112.29,444.1597026,106.0602668,58.51071766,37.13866354,28.60232674
9635,9635,344126.91,4482805.85,2112.06,355.3277621,124.0387754,68.57307038,43.50837618,33.90835662
9640,9640,344126.81,4482805.97,2112.04,416.0149294,125.0735097,71.18182849,44.26410479,34.22232288
9645,9645,344126.71,4482806.08,2112.01,373.7977695,121.7106232,69.31842984,42.64468633,33.90835662
9650,9650,344126.51,4482806.26,2112.01,452.9549442,108.7764443,68.94575011,42.32080263,33.28042409
9655,9655,344126.31,4482806.43,2112,361.0446691,116.4076099,63.72823389,42.42876386,32.96645782
9660,9660,344126.31,4482806.46,2111.99,321.4660818,116.0195845,67.82771092,41.99691894,32.33852529
9665,9665,344126.31,4482806.48,2111.98,370.2796729,113.6914323,63.35555415,42.5367251,32.33852529
9670,9670,344126.31,4482806.49,2111.98,346.5325204,111.1045965,64.84627308,41.13322909,32.65249156
9675,9675,344126.31,4482806.49,2111.98,302.9960743,118.2183949,60.37411631,41.99691894,32.65249156
9680,9680,344126.3,4482806.49,2111.98,368.5206245,111.6219637,62.98287442,41.13322909,32.65249156
9685,9685,344126.3,4482806.5,2111.98,357.9663346,124.9441679,63.72823389,41.13322909,32.33852529
9690,9690,344126.25,4482806.53,2111.99,348.2915688,110.5872294,63.72823389,41.13322909,32.65249156
9695,9695,344126.2,4482806.56,2112,326.7432268,117.8303696,66.336992,41.56507401,32.65249156
9700,9700,344126.01,4482806.7,2112.04,279.688684,103.9907982,63.72823389,41.56507401,32.02455903
9705,9705,344125.82,4482806.84,2112.07,394.0268253,105.6722414,60.00143658,41.02526786,32.33852529
9710,9710,344125.57,4482807.02,2112.1,330.7010855,102.6973803,63.35555415,40.37750047,31.71059276
9715,9715,344125.32,4482807.21,2112.14,383.0327732,105.0255325,60.37411631,38.54215954,30.89428047
9720,9720,344125.05,4482807.39,2112.17,326.3034647,105.284216,57.01999874,38.32623708,31.11405686
9725,9725,344124.78,4482807.58,2112.2,299.0382156,105.0255325,53.29320144,37.57050846,29.88958842
9730,9730,344124.49,4482807.76,2112.24,377.3158662,109.9405204,53.66588117,38.11031462,29.01048288
9735,9735,344124.2,4482807.94,2112.27,385.6713457,90.53925213,50.68444332,36.38293492,28.00579083
9740,9740,344123.99,4482808.11,2112.29,267.3753457,96.23029084,51.42980278,34.76351645,26.93830553
9745,9745,344123.78,4482808.27,2112.31,394.0268253,98.68778482,51.80248251,32.92817552,26.1847865
9750,9750,344123.72,4482808.31,2112.32,329.3817993,94.54884758,50.31176359,33.36002044,25.96501011
9755,9755,344123.66,4482808.35,2112.32,349.610855,91.83267002,48.07568521,33.14409798,25.90221686
9760,9760,344123.66,4482808.35,2112.32,339.4963271,103.0854056,46.95764602,33.03613675,25.68244047
9765,9765,344123.66,4482808.35,2112.32,310.9117918,103.0854056,49.56640413,33.14409798,25.61964722
9770,9770,344123.62,4482808.35,2112.34,248.4655762,99.72251913,52.17516225,33.14409798,26.09059662
9775,9775,344123.59,4482808.35,2112.36,336.8577546,101.2746206,46.58496629,33.36002044,26.24757975
9780,9780,344123.47,4482808.43,2112.37,324.9841784,98.9464684,48.07568521,33.57594291,26.1847865
9785,9785,344123.35,4482808.51,2112.37,321.9058439,81.61466871,46.95764602,33.79186537,26.15338987
9790,9790,344123.21,4482808.63,2112.36,366.7615762,94.67818937,45.83960683,33.57594291,26.71852915
9795,9795,344123.07,4482808.74,2112.35,291.5622602,96.10094905,45.83960683,34.00778783,27.12668529
9800,9800,344122.87,4482808.85,2112.37,276.1705874,94.80753116,48.07568521,34.00778783,27.09528867
9805,9805,344122.67,4482808.97,2112.38,365.882052,97.52370872,51.42980278,34.00778783,27.59763469
9810,9810,344122.51,4482809.08,2112.4,313.5503643,98.42910125,50.31176359,35.19536137,28.57093011
9815,9815,344122.35,4482809.2,2112.42,350.0506171,78.89849114,52.17516225,36.16701245,29.01048288
9820,9820,344122.07,4482809.37,2112.43,280.5682082,90.66859392,52.17516225,37.13866354,29.73260529
9825,9825,344121.8,4482809.53,2112.43,470.5454275,88.46978351,53.66588117,37.24662477,30.07796818
9830,9830,344121.6,4482809.66,2112.45,330.7010855,92.99674612,49.1937244,38.43419831,30.54891758
9835,9835,344121.4,4482809.79,2112.47,363.2434796,106.4482921,49.93908386,38.11031462,31.30243662
9840,9840,344121.18,4482809.92,2112.48,264.2970112,108.6471026,53.29320144,38.65012077,31.71059276
9845,9845,344120.96,4482810.05,2112.5,374.6772937,91.83267002,49.93908386,39.51381062,32.02455903
9850,9850,344120.73,4482810.17,2112.53,361.4844312,97.52370872,51.80248251,40.37750047,32.96645782
9855,9855,344120.51,4482810.29,2112.55,400.1834944,97.13568336,54.41124063,40.16157801,33.90835662
9860,9860,344120.28,4482810.48,2112.58,416.0149294,85.106897,54.0385609,40.4854617,34.22232288
9865,9865,344120.06,4482810.66,2112.61,384.7918216,101.9213295,54.41124063,40.26953924,33.90835662
9870,9870,344119.8,4482810.84,2112.66,247.586052,94.03148043,52.54784198,39.72973308,34.22232288
9875,9875,344119.54,4482811.02,2112.72,262.9777249,104.2494817,52.17516225,40.16157801,33.59439035
9880,9880,344119.3,4482811.15,2112.78,363.2434796,89.11649246,50.68444332,38.65012077,32.65249156
9885,9885,344119.07,4482811.29,2112.84,474.9430483,90.79793571,50.68444332,38.43419831,31.3966265
9890,9890,344118.9,4482811.41,2112.87,327.6227509,93.64345506,47.33032575,37.24662477,30.89428047
9895,9895,344118.73,4482811.54,2112.91,376.436342,97.52370872,49.1937244,36.05905122,30.42333107
9900,9900,344118.53,4482811.74,2112.93,428.7680297,88.08175814,47.70300548,35.95108999,29.88958842
9905,9905,344118.33,4482811.93,2112.96,277.9296357,90.53925213,43.23084872,36.38293492,29.41863903
9910,9910,344118.15,4482812.06,2112.99,334.6589442,93.77279685,46.95764602,36.05905122,29.70120866
9915,9915,344117.98,4482812.19,2113.03,322.785368,87.04702383,44.34888791,35.95108999,29.54422553
9920,9920,344117.8,4482812.32,2113.09,375.9965799,103.473431,50.68444332,34.65555522,29.48143228
9925,9925,344117.62,4482812.44,2113.14,409.4184981,87.04702383,47.70300548,34.43963275,28.50813686
9930,9930,344117.44,4482812.52,2113.19,338.616803,85.88294774,43.60352845,33.79186537,28.13137734
9935,9935,344117.26,4482812.6,2113.23,417.3342156,82.13203586,42.48548926,33.57594291,27.62903132
9940,9940,344117.15,4482812.64,2113.27,390.9484907,78.63980757,44.72156764,32.71225306,27.12668529
9945,9945,344117.05,4482812.69,2113.32,375.9965799,93.64345506,44.72156764,32.28040813,26.81271903
9950,9950,344116.9,4482812.82,2113.31,373.3580074,78.89849114,41.7401298,31.63264074,26.310373
9955,9955,344116.75,4482812.95,2113.31,283.2067807,82.39071944,42.11280953,32.06448567,26.1847865
9960,9960,344116.58,4482813.07,2113.34,379.0749145,88.21109993,42.48548926,32.1724469,26.27897638
9965,9965,344116.4,4482813.19,2113.37,275.7308253,92.22069539,42.11280953,32.28040813,26.37316626
9970,9970,344116.35,4482813.21,2113.39,306.9539331,81.87335228,42.48548926,32.06448567,25.99640674
9975,9975,344116.29,4482813.23,2113.41,323.6648922,71.78469276,40.24941087,32.38836936,26.27897638
9980,9980,344116.26,4482813.26,2113.41,365.882052,82.90808659,43.97620818,31.84856321,26.05919999
9985,9985,344116.23,4482813.28,2113.41,310.0322677,84.58952985,43.23084872,31.95652444,26.24757975
9990,9990,344116.21,4482813.29,2113.41,288.4839256,88.98715067,42.85816899,31.63264074,25.68244047
9995,9995,344116.19,4482813.31,2113.41,316.6286989,88.46978351,45.83960683,31.84856321,26.310373
10000,10000,344116.18,4482813.32,2113.41,310.4720297,77.60507326,42.48548926,31.52467951,25.96501011
10005,10005,344116.17,4482813.32,2113.42,323.2251301,83.55479554,42.48548926,31.41671828,25.93361349
10010,10010,344116.18,4482813.32,2113.42,351.8096654,87.4350492,42.11280953,31.74060197,26.21618312
10015,10015,344116.18,4482813.32,2113.42,324.1046543,92.35003717,40.62209061,31.30875705,25.74523373
10020,10020,344116.16,4482813.29,2113.49,354.888,85.23623879,42.11280953,31.84856321,26.12199324
10025,10025,344116.14,4482813.25,2113.55,303.4358364,86.2709731,40.99477034,31.74060197,26.05919999
10030,10030,344116.14,4482813.26,2113.56,285.8453532,85.49492237,41.7401298,30.76895089,25.33707758
10035,10035,344116.13,4482813.28,2113.57,429.2077918,78.76914935,41.36745007,31.09283459,25.39987083
10040,10040,344116.08,4482813.31,2113.66,305.1948848,81.48532692,38.75869195,29.25749366,24.36378216
10045,10045,344116.02,4482813.35,2113.75,363.2434796,85.36558058,36.0753979,26.01865672,20.9729465
10050,10050,344115.75,4482813.47,2113.84,310.0322677,86.40031489,35.77725411,26.12661795,20.72177349
10055,10055,344115.47,4482813.59,2113.92,576.0883271,72.81942707,33.65297965,24.93904441,18.71238939
10060,10060,344115.21,4482813.75,2113.89,371.5989591,80.45059261,32.08772478,23.21166471,18.74378602
10065,10065,344114.95,4482813.92,2113.87,256.3812937,74.11284496,31.30509735,25.37088933,20.12523758
10070,10070,344114.7,4482814.11,2113.9,325.8637026,79.93322545,33.35483586,24.93904441,19.74847807
10075,10075,344114.44,4482814.29,2113.92,263.417487,85.62426416,35.77725411,23.96739333,19.30892529
10080,10080,344114.2,4482814.42,2113.91,309.1527435,73.46613602,29.25535883,22.34797486,18.21004337
10085,10085,344113.97,4482814.54,2113.9,326.3034647,78.76914935,30.93241762,21.70020747,17.70769734
10090,10090,344113.82,4482814.7,2113.84,337.7372788,61.17866608,31.75231302,23.42758717,18.11585349
10095,10095,344113.68,4482814.87,2113.78,307.8334572,70.62061666,33.46663978,23.8594321,19.27752867
10100,10100,344113.64,4482815.06,2113.71,323.2251301,78.51046578,35.47911033,26.23457918,20.3764106
10105,10105,344113.61,4482815.24,2113.65,334.2191822,78.89849114,38.38601222,26.77438534,21.94624192
10110,10110,344113.62,4482815.31,2113.57,267.3753457,74.37152854,36.22446979,29.36545489,23.04512385
10115,10115,344113.63,4482815.38,2113.49,370.7194349,80.5799344,37.26797303,29.58137735,23.67305638
10120,10120,344113.62,4482815.4,2113.47,405.9004015,76.82902252,42.48548926,29.36545489,24.01841927
10125,10125,344113.61,4482815.42,2113.45,350.0506171,90.79793571,41.36745007,30.33710597,24.48936867
10130,10130,344113.57,4482815.43,2113.45,343.4541859,84.46018806,41.36745007,30.4450672,24.36378216
10135,10135,344113.54,4482815.45,2113.45,343.4541859,75.27692106,40.24941087,30.76895089,24.0498159
10140,10140,344113.54,4482815.46,2113.44,375.9965799,83.68413733,43.23084872,30.22914474,24.30098891
10145,10145,344113.54,4482815.46,2113.44,316.6286989,84.07216269,41.7401298,30.22914474,24.42657541
10150,10150,344113.54,4482815.47,2113.43,336.4179926,83.81347912,39.50405141,30.01322228,24.30098891
10155,10155,344113.53,4482815.47,2113.42,348.7313309,89.50451782,39.50405141,30.33710597,24.36378216
10160,10160,344113.53,4482815.47,2113.41,352.2494275,90.79793571,42.11280953,30.33710597,24.39517879
10165,10165,344113.53,4482815.48,2113.4,383.4725353,79.28651651,40.62209061,30.4450672,24.1754024
10170,10170,344113.53,4482815.47,2113.41,381.713487,87.56439099,40.24941087,30.55302843,24.23819565
10175,10175,344113.52,4482815.47,2113.43,398.4244461,94.67818937,39.13137168,29.58137735,24.58355855
10180,10180,344113.49,4482815.45,2113.44,375.5568178,86.40031489,41.7401298,30.4450672,24.74054168
10185,10185,344113.46,4482815.44,2113.46,348.2915688,80.5799344,39.87673114,30.12118351,23.92422939
10190,10190,344113.45,4482815.44,2113.47,363.2434796,73.07811065,40.62209061,29.90526104,24.30098891
10195,10195,344113.44,4482815.45,2113.48,391.3882528,71.26732561,40.24941087,30.01322228,23.79864288
10200,10200,344113.44,4482815.45,2113.48,354.4482379,90.40991034,40.24941087,30.4450672,23.98702264
10205,10205,344113.45,4482815.45,2113.47,405.9004015,75.79428821,40.62209061,29.68933858,24.01841927
10210,10210,344113.46,4482815.45,2113.47,401.0630186,72.30205992,37.64065276,29.79729981,24.23819565
10215,10215,344113.46,4482815.45,2113.47,375.1170558,87.4350492,42.85816899,29.90526104,24.33238553
10220,10220,344113.44,4482815.46,2113.48,303.8755985,79.4158583,39.50405141,30.22914474,24.14400578
10225,10225,344113.4,4482815.48,2113.48,321.9058439,90.02188498,40.99477034,29.47341612,24.20679903
10230,10230,344113.22,4482815.62,2113.45,374.2375316,68.03378089,42.48548926,29.36545489,24.33238553
10235,10235,344113.04,4482815.76,2113.41,414.255881,88.46978351,43.60352845,30.22914474,23.73584963
10240,10240,344112.87,4482815.87,2113.34,314.4298885,86.91768205,39.87673114,29.04157119,23.89283276
10245,10245,344112.7,4482815.98,2113.26,400.1834944,84.33084627,40.62209061,29.25749366,24.0498159
10250,10250,344112.53,4482816.11,2113.18,444.1597026,85.75360595,39.87673114,29.58137735,24.39517879
10255,10255,344112.36,4482816.24,2113.1,355.7675242,88.85780888,40.62209061,30.76895089,25.21149108
10260,10260,344112.21,4482816.39,2113.01,375.9965799,83.03742838,42.11280953,31.30875705,25.46266409
10265,10265,344112.07,4482816.55,2112.91,378.1953903,76.57033895,40.99477034,32.38836936,26.15338987
10270,10270,344112.06,4482816.6,2112.89,210.2062751,72.69008528,39.50405141,31.52467951,26.71852915
10275,10275,344112.04,4482816.66,2112.87,249.3451004,67.38707194,38.38601222,31.84856321,26.68713252
10280,10280,344111.76,4482816.8,2112.78,362.3639554,80.45059261,44.72156764,32.38836936,27.28366842
10285,10285,344111.48,4482816.94,2112.69,391.3882528,91.05661929,43.97620818,33.8998266,27.88020433
10290,10290,344111.19,4482817.19,2112.54,474.9430483,86.40031489,47.70300548,36.92274107,31.11405686
10295,10295,344110.91,4482817.44,2112.38,293.3213085,108.7764443,56.27463928,43.07653125,36.42008673
10300,10300,344110.59,4482817.76,2112.26,219.8810409,103.3440892,54.41124063,46.96313557,39.55974938
10306,10306,344110.21,4482818.12,2112.13,496.9311524,89.37517603,60.37411631,52.03731344,45.52510842
10314,10314,344109.73,4482818.49,2112.08,313.9901264,102.4386967,66.70967173,57.21945254,50.23460239
10319,10319,344109.56,4482818.74,2112.08,576.0883271,110.9752548,67.45503119,57.11149131,49.92063613
10324,10324,344109.42,4482818.99,2112.08,252.863197,110.5872294,63.35555415,53.33284822,46.46700721
10329,10329,344109.19,4482818.99,2112.2,123.573145,109.4231533,57.39267847,50.20197251,44.58320962
10334,10334,344108.94,4482818.94,2112.34,305.6346468,101.4039624,55.90195955,46.09944573,40.50164818
10339,10339,344108.81,4482819.11,2112.33,375.5568178,103.8614564,50.68444332,40.59342293,34.85025541
10344,10344,344108.71,4482819.32,2112.3,204.9291301,101.2746206,46.95764602,40.8093454,35.16422168
10349,10349,344108.62,4482819.38,2112.31,328.9420372,101.5333042,50.31176359,40.37750047,34.22232288
10354,10354,344108.53,4482819.4,2112.34,439.7620818,99.59317734,51.05712305,38.00235338,32.65249156
10359,10359,344108.52,4482819.42,2112.33,359.7253829,100.1105445,47.33032575,37.89439215,32.33852529
10364,10364,344108.53,4482819.44,2112.31,326.7432268,105.8015832,46.95764602,38.65012077,32.33852529
10369,10369,344108.53,4482819.45,2112.31,300.7972639,103.7321146,49.93908386,37.354586,32.33852529
10374,10374,344108.53,4482819.45,2112.31,350.0506171,93.51411327,46.58496629,37.89439215,32.65249156
10379,10379,344108.53,4482819.45,2112.31,344.33371,90.40991034,48.44836494,38.21827585,32.65249156
10384,10384,344108.53,4482819.46,2112.31,358.4060967,101.5333042,48.44836494,37.354586,32.33852529
10389,10389,344108.53,4482819.46,2112.3,379.9544387,100.7572534,48.44836494,38.43419831,32.65249156
10394,10394,344108.53,4482819.46,2112.3,383.9122974,90.79793571,49.56640413,37.57050846,32.33852529
10399,10399,344108.53,4482819.45,2112.3,315.3094126,103.2147474,48.07568521,38.11031462,32.65249156
10404,10404,344108.53,4482819.45,2112.31,345.2132342,95.19555653,49.56640413,37.46254723,32.33852529
10409,10409,344108.53,4482819.46,2112.3,329.3817993,96.87699978,51.80248251,37.57050846,32.65249156
10414,10414,344108.53,4482819.46,2112.3,412.4968327,103.7321146,48.07568521,38.11031462,32.33852529
10419,10419,344108.53,4482819.46,2112.3,367.6411004,90.02188498,48.44836494,37.89439215,32.33852529
10424,10424,344108.53,4482819.46,2112.3,356.6470483,92.99674612,49.1937244,38.65012077,32.33852529
10429,10429,344108.53,4482819.46,2112.3,369.4001487,93.2554297,48.82104467,38.11031462,32.33852529
10434,10434,344108.53,4482819.46,2112.3,370.7194349,99.85186092,48.44836494,38.00235338,32.33852529
10439,10439,344108.53,4482819.46,2112.3,357.0868104,80.70927619,45.83960683,38.00235338,32.33852529
10444,10444,344108.53,4482819.47,2112.3,317.068461,99.46383556,50.31176359,37.78643092,32.33852529
10449,10449,344108.53,4482819.47,2112.3,344.7734721,98.68778482,46.95764602,37.78643092,32.65249156
